video_name,frame_idx,prompt_type,caption
video_18,0,8,8,blank,"The video shows a car driving down a road with other cars and trucks. The car passes through an intersection with traffic lights, turns right onto another street, and continues to drive on the road."
video_18,0,8,8,determine,The pedestrian is making a hand gesture.
video_18,0,8,8,body,"The pedestrian is seen walking across the street while the car is driving. The pedestrian's body posture appears to be relaxed and confident as they cross the road. They are moving at a steady pace and maintaining eye contact with the driver of the car, indicating that they are aware of their surroundings and taking necessary precautions."
video_18,0,8,8,context,The pedestrian is making a hand gesture indicating that they are going to cross the road.
video_18,0,8,8,objective,The pedestrian is making a hand gesture indicating a left turn.
video_18,144,152,8,blank,"The video shows a car driving down the road and stopping at a red light. While stopped, the car observes a police officer directing traffic. After a few moments, the light turns green, and the car continues driving."
video_18,144,152,8,determine,The pedestrian is making a stop gesture.
video_18,144,152,8,body,The pedestrian is seen walking across the street while wearing a neon green vest. They are carrying a yellow bag and appear to be in a hurry.
video_18,144,152,8,context,"The pedestrian is making a ""stop"" gesture."
video_18,144,152,8,objective,The pedestrian is making a hand gesture indicating a left turn.
video_18,288,296,8,blank,The video shows a car driving through an intersection where two men are directing traffic. The car passes by the construction workers and continues on its way.
video_18,288,296,8,determine,The pedestrian is making a stop gesture.
video_18,288,296,8,body,"The pedestrian is standing in the middle of the road, wearing a neon green vest. He is holding a stop sign and directing traffic. He is seen walking towards the camera and then back again."
video_18,288,296,8,context,"The pedestrian is making a shooing gesture, indicating that the autonomous vehicle should move forward."
video_18,288,296,8,objective,The pedestrian is making a hand gesture indicating that the vehicle should stop.
video_18,432,440,8,blank,"The video shows a man in a reflective vest directing traffic at an intersection. He is seen standing on the corner of the road, and he raises his arm to signal cars to stop or go. The man appears to be doing this job with great efficiency, ensuring that the flow of traffic remains smooth and safe. As the camera pans out, we can see that there are several cars passing by, some of which pause briefly as they wait for the man's signal. The surrounding area seems to be quite busy, with buildings and shops visible in the background. Overall, the video provides a glimpse into the daily life of a traffic director, highlighting the importance of their role in maintaining order on the roads."
video_18,432,440,8,determine,The pedestrian is making a stop gesture.
video_18,432,440,8,body,"The pedestrian stands in the middle of the road, holding his arms out to stop traffic. He then turns around and walks back to the sidewalk."
video_18,432,440,8,context,"The pedestrian is making a ""stop"" gesture."
video_18,432,440,8,objective,The pedestrian is making a stop gesture.
video_05,0,8,8,blank,The video shows a car driving down a road with other cars and traffic lights. The car passes through an intersection where there are no pedestrians or cyclists present.
video_05,0,8,8,determine,The pedestrian is making a hand gesture.
video_05,0,8,8,body,"The pedestrian is seen walking on the sidewalk, moving at a steady pace. They are wearing casual clothing and carrying a backpack. As they walk, they appear to be looking around their surroundings, possibly observing the traffic or checking for any potential hazards. The pedestrian's movements are smooth and confident, indicating that they are familiar with navigating urban environments."
video_05,0,8,8,context,The pedestrian is making a hand gesture indicating that they are going to cross the road.
video_05,0,8,8,objective,The pedestrian is making a hand gesture indicating a left turn.
video_05,144,152,8,blank,The video shows a man standing in the middle of an intersection directing traffic.
video_05,144,152,8,determine,The pedestrian is making a stop gesture.
video_05,144,152,8,body,"The pedestrian is standing in the middle of the road, wearing a yellow vest. He is not moving and appears to be waiting for something or someone."
video_05,144,152,8,context,The pedestrian is making a hand gesture indicating a left turn.
video_05,144,152,8,objective,The pedestrian is making a hand gesture indicating a left turn.
video_05,288,296,8,blank,"The video shows a man in a neon green vest standing in the middle of an intersection, directing traffic. He is wearing a hat and appears to be an officer or crossing guard. The intersection has multiple traffic lights, some of which are red while others are yellow. The road is wet, possibly due to rain."
video_05,288,296,8,determine,The pedestrian is making a hand signal.
video_05,288,296,8,body,"The pedestrian is standing in the middle of the road, wearing a neon green vest. He is holding a stop sign and appears to be directing traffic."
video_05,288,296,8,context,"The pedestrian is making a ""stop"" gesture."
video_05,288,296,8,objective,"The pedestrian is making a ""stop"" gesture."
video_05,432,440,8,blank,"The video shows a man in a yellow vest directing traffic at an intersection. He is standing in the middle of the road, and cars are passing by him. The man appears to be wearing a reflective vest, which makes him visible to drivers."
video_05,432,440,8,determine,The pedestrian is making a stop gesture.
video_05,432,440,8,body,"The pedestrian is standing in the middle of the road, wearing a yellow vest. He is holding out his arm and hand to stop traffic from passing through the intersection."
video_05,432,440,8,context,"The pedestrian is making a ""stop"" gesture."
video_05,432,440,8,objective,"The pedestrian is making a ""stop"" gesture."
video_05,576,584,8,blank,"The image depicts a man wearing a neon green vest standing in the middle of an empty intersection. He is likely a crossing guard or traffic controller, ensuring pedestrian safety and maintaining order at the crossroad. There are multiple traffic lights around the intersection, with one on the left side, another on the right side, and two more further back. The scene also includes several cars parked or driving nearby, but no other pedestrians are visible in the area."
video_05,576,584,8,determine,The pedestrian is making a stop gesture.
video_05,576,584,8,body,"The pedestrian is standing in the middle of an intersection, wearing a neon green vest. He appears to be waiting for something or someone, possibly for the traffic light to change or for another pedestrian to cross. His body posture is relaxed and he seems to be patiently waiting for his turn to cross the street."
video_05,576,584,8,context,"The pedestrian is making a ""stop"" gesture."
video_05,576,584,8,objective,"The pedestrian is making a ""stop"" gesture."
video_05,720,728,8,blank,"The video shows a man standing in the middle of an intersection, directing traffic. He is wearing a yellow vest and appears to be an officer or crossing guard. The intersection has multiple traffic lights, including one that is green. As the man directs traffic, cars can be seen passing through the intersection."
video_05,720,728,8,determine,The pedestrian is making a stop gesture.
video_05,720,728,8,body,"The pedestrian is standing in the middle of the street, wearing a neon green vest. He is waving his arms to direct traffic and appears to be crossing the street."
video_05,720,728,8,context,The pedestrian is making a stop gesture.
video_05,720,728,8,objective,"The pedestrian is making a ""stop"" gesture."
video_05,864,872,8,blank,"The video shows a busy intersection with cars waiting at the red light. A police officer is seen directing traffic, and as the light turns green, the cars start moving again."
video_05,864,872,8,determine,The pedestrian is making a stop gesture.
video_05,864,872,8,body,"The pedestrian is standing in the middle of the road, waiting for the cars to pass. Once they have passed, the pedestrian starts crossing the street."
video_05,864,872,8,context,The pedestrian is making a hand gesture indicating that the autonomous vehicle should proceed forward.
video_05,864,872,8,objective,The pedestrian is making a hand gesture indicating that the vehicle should stop.
video_05,1008,1016,8,blank,"The video shows a man in a neon green shirt standing at an intersection, directing traffic. He is positioned on the side of the road and appears to be wearing reflective gear. The scene takes place during the day under a blue sky with some clouds."
video_05,1008,1016,8,determine,The pedestrian is making a stop gesture.
video_05,1008,1016,8,body,"The pedestrian is standing in the middle of the road, wearing a neon green vest. He is holding up his hand to stop traffic and appears to be directing vehicles through an intersection."
video_05,1008,1016,8,context,"The pedestrian is making a ""stop"" gesture."
video_05,1008,1016,8,objective,"The pedestrian is making a ""stop"" gesture."
video_05,1152,1160,8,blank,"The video shows a man in a neon green shirt standing in the middle of an intersection directing traffic. He is wearing a yellow vest and appears to be an officer or crossing guard. The intersection has multiple traffic lights, including one that is red. As the video progresses, we see cars passing by on the road, some of which are stopped at the red light. The man continues to direct traffic throughout the video, ensuring that vehicles move safely through the intersection."
video_05,1152,1160,8,determine,The pedestrian is making a stop gesture.
video_05,1152,1160,8,body,"The pedestrian is standing in the middle of the road, holding a stop sign. He is wearing a yellow vest and appears to be directing traffic."
video_05,1152,1160,8,context,The pedestrian is making a stop gesture.
video_05,1152,1160,8,objective,The pedestrian is making a stop gesture.
